Année;Mois;Jour;CPAM;Age;Sexe;Mode;Verbatim
2023;12;21;171;35;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Pas de possibilité de transmettre le justificatif par mail ou pièces jointes 
2023;12;21;171;72;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Cela fait maintenant   16 mois et je n'ai toujours pas été rembourser ????
2023;12;21;221;55;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;le certain  lenhard matthieu repond toujours la meme chose au lieu de comprendre ma question quelle pitier a ce monsieur ont voit qu il a pas de probleme d argent
2023;12;21;241;62;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Six mois pour recevoir une réponse !!!
2023;12;21;241;77;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;bonjour, si j'ai posé la question au sujet de ce remboursement c'est que je n'ai pas trouvé la réponse .Merci de bien vouloir faire le nécessaire. j'ai réglé le médecin en espèces. cordialement
2023;12;21;261;39;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;cela fait 10 fois que je transmets ce code LPP!!!!!
2023;12;21;271;39;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J¿ai envoyer mon courrier à rouen sur l¿adresse du courrier 
2023;12;21;301;51;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;On me répond qu'il faut que je transmette des documents par mail via le site ameli, hors c'est impossible!
2023;12;21;311;31;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6; Bonjour, vous indiquez que je dois faire un retour avec la copie de ma carte d'identité et un courrier explicatif. dois je envoyé cela par la poste ou par mail ? 
2023;12;21;311;61;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, Je ne peux pas consulter les paiements du 13/06/22 en filtrant les paiements sur la date. Seuls les paiements mensuels sont disponibles pour cette date. Or il n'y a aucun paiement sur le mois de juin 2022.
2023;12;21;311;74;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je reste sur mon avis 
2023;12;21;331;63;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;"Réponse claire et précise merci. Je vais vous transmettre ultérieurement ma demande d'autorisation pour séjour de 4 jours hors département ""visite famille et papiers à faire pour mes parents âgés hors région"". Bien cordialement."
2023;12;21;331;52;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;aucune réponse depuis le 18/12/23 !! tjrs en attente de paiement IJ !! heureusement que le mail a été transféré au service compétant !! 
2023;12;21;331;72;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Na pas répondu à ma question 
2023;12;21;331;73;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;"Bonjour depuis plus d'un mois je n'ai toujours pas reçu le document demandé !!le premier envoi était en septembre le second le 14/11/2023 y a t'il en problème avec mon adresse? je ne vois pas d'erreur dans ""mes informations"" Cordialement"
2023;12;21;342;36;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, quand aurai je une réponse à ma demande de remboursement ? 
2023;12;21;342;72;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je n'ai reçu aucune reponse
2023;12;21;342;22;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je sois envoyer des informations personnelles pour recevoir un formulaire mais je ne peux pas répondre au message 
2023;12;21;342;61;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;comment puis-je repondre a la question que me pose Mme BORRONERO ?
2023;12;21;351;49;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Le service facturation du CHU dentaire se moque du monde et me renvoie vers la mutuelle en me demandant si le document demandé par la mutuelle est bien demandé par la mutuelle. On marche sur la tête.
2023;12;21;401;39;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;"il semble que le ""service compétent"" ne le soit pas justement!!!! aucunes nouvelles de mon dossier malgrés plusieurs appels et mails envoyés personnes ne sais me répondre et aucunes nouvelles du ""service compétent""!!!!!"
2023;12;21;401;83;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je n'ai rien reçu par corrier postal, ni sur Ameli.
2023;12;21;422;56;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je n'ai pas chager de médecin depuis 15 ANS.  
2023;12;21;422;42;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour suite à votre retour je n'espérais pas cette réponse avant de vous envoyer ce message j'ai remis au service invalidité les pièces nécessaires.
2023;12;21;441;40;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Merci pour la réponse détaillée.
2023;12;21;441;69;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;absence du motif de rejet 
2023;12;21;451;45;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Il n'est pas normal que mon dossier initial n'ait pas suivi dans le nouveau centre d'assurance maladie. Pourquoi c'est à moi de refaire mon dossier qui était complet avant le changement de CPAM ? 
2023;12;21;471;39;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Pas de noel pour mes enfants 
2023;12;21;491;57;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Pas de réponse
2023;12;21;511;53;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Il est dommage de ne pas pouvoir vous envoyer via cette messagerie les documents et qu'il faut utiliser encore la voie postale 
2023;12;21;521;74;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;VOUS AURIEZ PU MINFORMER DE CE REJET
2023;12;21;561;57;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Impossible d'ouvrir le pdf
2023;12;21;561;41;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je répondais à votre courrier du 18/12/2023, bien sûre que je suis en contact avec la MSA. C'est vous dans le dis courrier qui me réclamais les informations que je viens de vous transmettre. Renseignez vous avant de proposer une réponse ridicule.
2023;12;21;595;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je voudrais connaitre la date de virement de mon arrêt de travail
2023;12;21;595;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;La réponse ne me convient pas. Je demande juste la date de versement de mon arrêt maladie du 04 au 22 octobre 2023. Nous sommes aujourd'hui le 21 décembre 2023 et toujours pas de remboursement. Plus de deux mois d'attente cela commence a faire long..
2023;12;21;597;61;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Dans mon message, je précisais que mon médecin n'a pas de test et que je ne reçois pas de courrier d'invitation.
2023;12;21;597;40;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J¿ai déposé les originaux des documents demandés dans la boîte aux lettres de la CPAM De Roubaix. Vous m¿avez confirmé que mon dossier était en cours de remboursement. Après 2 mois d¿attente, je me rends compte que mon dossier n¿a pas été traité !
2023;12;21;599;32;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;le lien qui m'a été envoyé ne fonctionne pas. 
2023;12;21;601;49;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, dans la liste ne figure pas DECLARATION DE RESSOURCES ou AUTRES pour prendre RDV.
2023;12;21;601;49;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, j'ai pris 1 rdv physique mais ne suis pas en arrêt. J'espère qu'on pourra répondre à mes questions d'ordre social pour une future opération et demande de prise en charge.
2023;12;21;601;69;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;les remboursements dentaires du 17/10/23 et du 13/11/23 ne sont pas sur mon compte bancaire société générale. où sont passés les remboursements?
2023;12;21;624;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je ne vois pas pourquoi il n'a pas été affecté à moi puisque j'avais changé de régime en juillet 2022...
2023;12;21;631;55;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Jamais de réponse 
2023;12;21;641;59;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Impossible d'envoyer les documents demandés 
2023;12;21;641;56;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;la démarche est facile mais la réponse se fait attendre
2023;12;21;642;56;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;pourquoi je n'ai pas de releve dans mes paiements pour la période du 16.11 au 21.11
2023;12;21;673;61;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;voici ce que je reçois comme message quand je veux déclaré la perte de la nouvelle carte que vous m'avez envoyé le 16/11/2023 : 
2023;12;21;682;58;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonne réponse mais cela ne m'aide toujours pas à envoyer le document en question! 
2023;12;21;682;43;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Aucune démarche en ligne possible pour corriger l'état civil
2023;12;21;691;41;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Ma femme étant enseignante, cela fait 3 ou 4 fois que nous faisons les démarches !!!!!
2023;12;21;691;57;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Comments vous envoyer des documents par mail?
2023;12;21;691;36;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'ai envoyé un courrier avec raccomandé avec reçu de réception et la sécurité sociale dit de n'avoir rien reçu. C'est scandaleux. 
2023;12;21;691;45;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Deux réponses nous ont été apportées par 2 personnes différentes, le même jour. Le dossier a été déposé il y a plus de 2 mois me semble t'il sur demande de la CAF suite à demande d'AAH mais aucun retour ne nous est parvenue depuis. Juste un petit mot
2023;12;21;691;57;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je ne parviens pas a vous transmettre des documents.
2023;12;21;691;55;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;ce n'est pas normal que nous devions toujours envoyer des courriers par la poste au lieu de le faire sur le site , au moins nous pouvons économiser du temps et de l'argent.
2023;12;21;701;32;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, M. CONTANT que j'ai ce matin au téléphone m'a dit qu'il faisait ce message afin que je puisse envoyer via la plate forme Ameli des pièces pour mon dossier. Malheureusement pas de possibilité d'envoyer les pièces . dommage 
2023;12;21;711;63;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bienvenue dans les méandres administratifs , à quoi ça sert de faire des campagnes publicitaires télévisées onéreuses et ridicules qui nous embobinent ?. Je laisse tomber ...
2023;12;21;741;62;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, pouvez vous m envoyer par la poste mon relevé de pensions d invalidité de MARS 2023 à décembre 2023 PAR LA POSTE svp ? 
2023;12;21;751;30;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Impossible de répondre directement et de joindre les documents demandés
2023;12;21;751;24;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;les démarches devraient pouvoir être réalisées par mail, surtout quand elles sont à caractère urgente, et concerne la santé des français à l'étranger et leur droit. 
2023;12;21;751;29;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, je vous confirme avoir avancé les frais de 80¤ par carte bancaire d'où la feuille de soin envoyée. Je ne comprends pas comment vous dites que je n'ai pas avancé les frais. Pouvez-vous révérifier ou me communiquer la démarche à faire ? Merci
2023;12;21;751;69;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je ne comprends pas pourquoi il est si difficile d'acceder a la messagerie, d'autant que les informations d'amélibot ne sont pas pertinentes et trop générales
2023;12;21;756;61;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je suis à ma 3ème relance pour la mise à jour de mon changement de RIB
2023;12;21;764;77;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Plutôt que de me renvoyer à l'envoi d'un chèque pour solder ma participation forfaitaire, merci de rendre la fonctionnalité efficiente.
2023;12;21;771;47;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, je n'ai pas reçu la déclaration à remplir
2023;12;21;781;70;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;la réponse n'est pas complète je sais tout ce que vous avez rappelé mais le taux remboursé n'est pas précis......Quand au robot désolée mais il ne répond que ce qu'il veut
2023;12;21;789;60;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;lenteur de la prise en charge
2023;12;21;821;45;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;a l'air du numerique il est cependant impossible de changer un rib en ligne je trouve ça dingue
2023;12;21;831;77;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J¿ai toujours des problèmes quand je vous envoie une feuille de soin 
2023;12;21;831;40;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Toujours pas de réponse depuis le 07/12/2023 pour des indemnités de 10/2023
2023;12;21;831;64;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;bjr, au 21 12 23 toujours pas reçu duplicata bon de prise en charge vaccination vaxigrip ,délai 10j depassé, 
2023;12;21;831;47;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjours je vous et di 3 fois que en enployeur à tous ces a vous de prendre contacte avec lui je vous et tous donner le telphone ladres mail  je suis pas en France actuelmenr je rentre l'année prochaine voilà je peux pas vous aides je pe pas repond
2023;12;21;831;59;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'utilise le site sécurisé d'amélie pour me connecter avec mon numéro de sécu et votre messagerie, je ne vois pas pourquoi vous ne pouvez  pas me donner par ce canal d'échange mon numéro de carte
2023;12;21;841;63;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je ne peux prendre connaissance d'un message d'un professionnel de santé. Je ne peux accéder à mon espace santé faute de numéro de série. Je me vois contraint de ne pas lire ce message.
2023;12;21;841;62;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour,Mon médecin vous a adressé le document demandé depuis le 7 novembre et je n'ai toujours pas les imprimés de remboursement des aliments sans gluten.
2023;12;21;851;44;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;vs ne répondez pas à ma question et j ai toujours la même réponse aux même question est ce un robot,?
2023;12;21;881;58;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;il n'est pas normal de ne pouvoir communiquer des document par email
2023;12;21;911;56;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Merci pour votre réponse, mais je comprends toujours pas les 1 euros de déduction. De plus je ne VEUX pas parler à un robot. Je préfère parler à des personnes humaines. C'est mon choix. Bonne fête de fin d'année.
2023;12;21;911;53;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'ai déjà envoyé 2 fois les documents que vous m'avez envoyés.
2023;12;21;911;65;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je vais faire un 3ème envoi ! j 'espère que ma feuille maladie ne disparaitra pas encore !
2023;12;21;921;35;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J¿ai renvoyer l¿attestation une deuxième foi mercie de traiter 
2023;12;21;921;54;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Il vous a fallu plus de 18 mois pour m'apporter cette réponse ? Inadmissible ! Je retourne en Israel prochainement et vais retourner dans l'hôpital qui m'a accueilli pour demander les factures que je vous transmettrai dès mon retour.
2023;12;21;921;76;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Messieurs je viens de voir paiement à un tiers de 18,55 ¤ ce remboursement m'était destiné merci de rectifier cette ERREUR salutarions
2023;12;21;931;49;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Aucun changement d adresse n à été fait malgré mes 3 demandes 
2023;12;21;931;63;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Suite à ce mail et ayant transmis les documents comme demandé, nous n'avons toujours pas reçu de retour sur la mise à jours et l'obtention de sa carte vitale.
2023;12;21;931;56;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Incompétence : votre conseiller, après m'avoir dit que les noms des PDS ne figurent pas, me demande le Finess alors qu'il figure. Toutes les feuilles de soins précédentes sont passées. 
2023;12;21;939;68;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je patiente depuis 2mois et demi !!!
2023;12;21;939;39;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Pas satisfaisant..
2023;12;21;939;73;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Les professionnels de santé ne veulent pas prendre en considération la notification papier, pourquoi ne voulez vous pas la mettre sur ma carte vitale.metci
2023;12;21;941;33;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;On me dit qu'on m'envoie le document, mais je n'ai rien reçu.
2023;12;21;941;43;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;L attestation demandée n est pas disponible sur mon espace d échanges 
2023;12;21;951;44;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Toujours pas de retour de mon dossier après 80 jours d'attente.
2023;12;21;951;73;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;les délais ont changés plusieurs fois, cela plusieurs mois que je renvois mon dossier plusieurs fois ce qui rallonge le délai malgré que mon envoi initiale date d'il y a presque 10 mois maintenant 
2023;12;21;951;85;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je n'ai pas reçu de retour
2023;12;21;971;43;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;On me donne tout le temps la mm réponse sans que cela fasse avancer les choses
2023;12;21;972;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Non, toujours pas d'accès au suivi de parcours médical du représentant légal sur mineurs. Pas de justificatif des changements effectués. Pas de copie des attestations individuelles des mineurs. 
2023;12;21;972;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;La CTM ne fournit pas non plus les pièces justificatives vous autorisant la rétention d'informations de modifications conséquentes non expressément notifiées par jugements en assistance éducative. 
2023;12;21;972;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Toujours pas de réponse apportées à ns demandes réitérées  
2023;12;21;972;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Sans justificatif, la demande de renouvellement de couverture maladie et complémentaire santé est entravée par vos services. Continuité de soins dentaires depuis juillet 2023
2023;12;21;972;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Réponse incomplète qui ne satisfait pas à nos demandes de renouvellement de Complémentaire Santé Solidaire du 24/08/2023
2023;12;21;972;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je n'ai sollicité aucune voie de recours. En revanche, toujours dans l'attente de pièces justifiant du non-droit de prise en charge 100% (renouvellement annuel)
2023;12;21;974;28;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'ai transmis l'original par courrier postal à la CGSS de St-Denis. Je vais être obligé de retourner chez le médecin  pour demander un duplicata alors que je peux vous transmettre une copie de la feuille de soins. 
2023;12;22;21;53;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;on ne réponds pas à ma demande
2023;12;22;21;51;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Feuille de soins déposée auprès du point CPAM d'Hirson pour éviter la perte de document et les frais d'envoi.
2023;12;22;41;53;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Transmettre des documents
2023;12;22;61;31;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je n'ai toujours pas eu de retour au sujet de ma demande... 
2023;12;22;61;79;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;"3.	Par internet je vois qu¿il faut garder les originaux pendant 5 ans en cas de controle. C¿est plus prudent vu les dysfonctionnement des courriers postaux. Merci de confirmer"
2023;12;22;61;79;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;"2.	Je ne peux pas obtenir d¿autres documents que ceux que je vous ai communique. Aux USA ils ont leurs procedures et le traitement administratif est sous-traite par un service qui se trouve a des milliers de km. C¿est tres complique ici aux usa. "
2023;12;22;61;35;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Le RIB a été déjà changé. Nous souhaitons avoir rectification sur les anciens virements.
2023;12;22;61;78;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Le praticien me confirme bien l¿envoi en télétransmission pour le remboursement des soins dentaires 
2023;12;22;72;46;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bjr toujours rien perçu.pouvez vous me dire où en est ce remboursement s il vous plaît.
2023;12;22;91;61;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour toujours pas de medecin traitant  et la mission d'accompagnement ne pas pas contacté.Cordialement 
2023;12;22;101;61;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;au bout de combien de temps a t'on la réponse pour une sortie exceptionnelle 
2023;12;22;111;49;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je n'ai jamais déclaré vivre en couple, cette information est erronée: je suis célibataire depuis 2007 ,et ai déclaré être hébergée provisoirement  par une dame de 83 ans.
2023;12;22;111;72;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;cvbn,
2023;12;22;111;55;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;des consultations de septembre...remboursées en janvier???
2023;12;22;121;76;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Il y a confusion entre mon ALD (Gammapathie Nosoconiale) qui arrive a son terme, et une prise en charge de 6 mois  suite a une opération chirurgicale
2023;12;22;131;72;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je n'ai pas reçu le remboursement de consultation faite le 20 octobre 2023 chez le docteur LAROCHE  JEAN PIERRE angiologue 
2023;12;22;131;86;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;autrement dit,vous exigez des autres ce que vous vous refusez
2023;12;22;141;96;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Quand je contacte la CARSAT celle-ci me dit que le compte ameli ne peut plus être utilisé pour France Connect. 
2023;12;22;141;15;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'ai déjà effectué les démarches et transmis qui me sont demandés...
2023;12;22;171;63;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je n'y suis pour rien Si je n'ai pas eu le bon papier. 
2023;12;22;171;42;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;You are wasting the tax money I pay to this country. I asked for an appointment. Simple as that. Stop wasting time and tax money.
2023;12;22;211;48;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour.  Je n'ai tjs pas reçu le remboursement de nos semelles orthopédiques et ma fille non plus !!!!! 
2023;12;22;211;55;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Conseillères à la sécurité sociale qui prennent les gens pour des imbéciles. 
2023;12;22;241;51;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je suis excédé par toutes ces démarches administratives qui ne sont même pas dématérialisées ! A l'air du numérique la CPAM a du boulot! Si vos conseillers d'accueil ne sont pas capables de transmettre les feuilles de maladie, changez d'organisation.
2023;12;22;261;70;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;un an pour être remboursé ? On marche sur la tête.
2023;12;22;281;53;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;dans quels rubrique on été déposée les documents demandés 
2023;12;22;301;66;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;que c'est compliqué pour faire un changement de rib, je ne comprends pas pourquoi, je ne peux vous transmettre mon rib en ligne ?
2023;12;22;321;42;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;on m'écrit des banalités déja lues sur le site. Je demandais simplement comment faire  puisque l'invitation est à mon ancienne adresse, Réponse un peu à coté de la plaque.  Donc apparement à moi de contacter l'adgc au   0 800 801 301
2023;12;22;331;42;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;"Nous sommes le 22/12 et je n'ai toujours pas été contactée par le ""Service compétent"""
2023;12;22;331;42;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;"Nous sommes le 22/12 et je n'ai toujours pas été contactée par le ""Service compétent"""
2023;12;22;342;59;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Ma demande à déjà été déposée le 15/12/2023
2023;12;22;351;63;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'ai adressé la feuille de soins et l'ordonnance par courrier le 24/11/2023 et je n'ai toujours pas de nouvelles. C'est mon 3eme envoi ! ! ! Je ne comprends pas ce qui bloque !
2023;12;22;371;70;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Inadmissible vous avez perdu mon dossier
2023;12;22;381;31;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je ne peux pas me deplacer votre reponse est incoherente 
2023;12;22;401;59;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'ai eu 2 réponses mais qui ne répondent pas à ma demande
2023;12;22;411;62;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je n¿ai toujours pas cette carte et le message sur votre site  me demande de consulter ma caisse, ce que je fais !
2023;12;22;431;65;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;15 jours sans réponse et aucune demarche de votre part c''est inadmissible pour une personne de 93 ans ayant des troubles cognitifs qui a perdu sa carte vitale.et en plus impossible de creer son compte en ligne pour une demande d'attestation de droit
2023;12;22;441;66;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;encore une fois on ne répond pas à ma question, qu'en est il des remboursement en attente, j'ai des factures payées et acquittées mais pas de remboursements en vue  car cela n'a pas pu être transmis en direct du fait d'avoir bloquée ma carte
2023;12;22;441;51;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Vous me parlez du temps de transaction bancaire, mais c¿est bien la cpam qui a mis 3 semaines pour traiter mes indemnités journalières !!!!! Et c¿est bien la cpam qui me met en difficulté financière et psychologique juste en période de Noël¿.
2023;12;22;441;51;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;il faut me le dire carrément si vous ne voulez pas m'envoyer l'attestation se serai plus franc! 
2023;12;22;451;34;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Jai envoyer nouveau rib par courrier jattends tjrs le changement qui n'est pas fait
2023;12;22;451;37;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Cet enfant n a pas eu de soins pendant le confinement lors de ces 12 ans .L adolescence est primordiale,je demande un mtt dents pour janvier 2024 maximal avec documents administratifs par voie postale.merci ,obligatoires pr l' infirmière scolaire 
2023;12;22;511;57;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;C'est long... A l'ère du numérique. Merci pour votre prompt retour.
